App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\binding\beans\SimplePropertyAdapterTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\binding\beans\SimplePropertyAdapter.java,360-Innovations_binding/binding/test/com/netappsid/binding/beans/SimplePropertyAdapterTest.java,360-Innovations_binding/binding/src/com/netappsid/binding/beans/SimplePropertyAdapter.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
360-Innovations_VaadinSmartGWT,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\test\java\org\vaadin\smartgwt\server\util\JSONHelperTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\main\java\org\vaadin\smartgwt\server\util\JSONHelper.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/test/java/org/vaadin/smartgwt/server/util/JSONHelperTest.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/main/java/org/vaadin/smartgwt/server/util/JSONHelper.java,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\binding\selection\SelectionHolderTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\binding\selection\SelectionHolder.java,360-Innovations_binding/binding/test/com/netappsid/binding/selection/SelectionHolderTest.java,360-Innovations_binding/binding/src/com/netappsid/binding/selection/SelectionHolder.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
58code_Gaea,123,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\serializer\test\Serializer\SerializerTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\serializer\src\com\bj58\spat\gaea\serializer\serializer\Serializer.java,58code_Gaea/Gaea/serializer/test/Serializer/SerializerTest.java,58code_Gaea/Gaea/serializer/src/com/bj58/spat/gaea/serializer/serializer/Serializer.java,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
58code_Gaea,123,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\server\src\test\com\bj58\spat\gaea\server\util\IPTableTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\server\src\util\com\bj58\spat\gaea\server\util\IPTable.java,58code_Gaea/Gaea/server/src/test/com/bj58/spat/gaea/server/util/IPTableTest.java,58code_Gaea/Gaea/server/src/util/com/bj58/spat/gaea/server/util/IPTable.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_VaadinSmartGWT,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\test\java\org\vaadin\smartgwt\server\form\fields\BooleanItemTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\main\java\org\vaadin\smartgwt\server\form\fields\BooleanItem.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/test/java/org/vaadin/smartgwt/server/form/fields/BooleanItemTest.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/main/java/org/vaadin/smartgwt/server/form/fields/BooleanItem.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4thline_seamless,123,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_seamless\seamless\util\src\test\java\org\seamless\test\util\URIUtilTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_seamless\seamless\util\src\main\java\org\seamless\util\URIUtil.java,4thline_seamless/seamless/util/src/test/java/org/seamless/test/util/URIUtilTest.java,4thline_seamless/seamless/util/src/main/java/org/seamless/util/URIUtil.java,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_observable,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\test\com\netappsid\observable\internal\ObservableListIteratorTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\src\com\netappsid\observable\ObservableListIterator.java,360-Innovations_observable/observable/test/com/netappsid/observable/internal/ObservableListIteratorTest.java,360-Innovations_observable/observable/src/com/netappsid/observable/ObservableListIterator.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50onRed_mock-jedis,123,D:\ryosuke-ku\data_set\Git_20161108\0123\50onRed_mock-jedis\mock-jedis\src\test\java\com\fiftyonred\mock_jedis\MockJedisPoolTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\50onRed_mock-jedis\mock-jedis\src\main\java\com\fiftyonred\mock_jedis\MockJedisPool.java,50onRed_mock-jedis/mock-jedis/src/test/java/com/fiftyonred/mock_jedis/MockJedisPoolTest.java,50onRed_mock-jedis/mock-jedis/src/main/java/com/fiftyonred/mock_jedis/MockJedisPool.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
360-Innovations_VaadinSmartGWT,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\test\java\org\vaadin\smartgwt\server\builder\VLayoutBuilderTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_VaadinSmartGWT\VaadinSmartGWT\org.vaadin.smartgwt\src\main\java\org\vaadin\smartgwt\server\builder\VLayoutBuilder.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/test/java/org/vaadin/smartgwt/server/builder/VLayoutBuilderTest.java,360-Innovations_VaadinSmartGWT/VaadinSmartGWT/org.vaadin.smartgwt/src/main/java/org/vaadin/smartgwt/server/builder/VLayoutBuilder.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\binding\DynamicPresentationModelFactoryImplTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\binding\DynamicPresentationModelFactoryImpl.java,360-Innovations_binding/binding/test/com/netappsid/binding/DynamicPresentationModelFactoryImplTest.java,360-Innovations_binding/binding/src/com/netappsid/binding/DynamicPresentationModelFactoryImpl.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
58code_Gaea,123,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\protocol\src\test\java\com\bj58\spat\gaea\protocol\sfp\ProtocolHelperTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\protocol\src\main\java\com\bj58\spat\gaea\protocol\utility\ProtocolHelper.java,58code_Gaea/Gaea/protocol/src/test/java/com/bj58/spat/gaea/protocol/sfp/ProtocolHelperTest.java,58code_Gaea/Gaea/protocol/src/main/java/com/bj58/spat/gaea/protocol/utility/ProtocolHelper.java,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4thline_cling,123,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_cling\cling\support\src\test\java\org\fourthline\cling\support\test\model\DIDLObjectTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_cling\cling\support\src\main\java\org\fourthline\cling\support\model\DIDLObject.java,4thline_cling/cling/support/src/test/java/org/fourthline/cling/support/test/model/DIDLObjectTest.java,4thline_cling/cling/support/src/main/java/org/fourthline/cling/support/model/DIDLObject.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236371_ewolf-webgui,123,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\test\il\technion\ewolf\stash\crypto\EncryptedObjectTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\src\il\technion\ewolf\stash\crypto\EncryptedObject.java,236371_ewolf-webgui/ewolf-webgui/test/il/technion/ewolf/stash/crypto/EncryptedObjectTest.java,236371_ewolf-webgui/ewolf-webgui/src/il/technion/ewolf/stash/crypto/EncryptedObject.java,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\binding\beans\BeanAdapterTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\binding\beans\BeanAdapter.java,360-Innovations_binding/binding/test/com/netappsid/binding/beans/BeanAdapterTest.java,360-Innovations_binding/binding/src/com/netappsid/binding/beans/BeanAdapter.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
360-Innovations_observable,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\test\com\netappsid\observable\ClearAndAddAllBatchActionTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\src\com\netappsid\observable\ClearAndAddAllBatchAction.java,360-Innovations_observable/observable/test/com/netappsid/observable/ClearAndAddAllBatchActionTest.java,360-Innovations_observable/observable/src/com/netappsid/observable/ClearAndAddAllBatchAction.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
360-Innovations_observable,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\test\com\netappsid\observable\ObservableUnsafeFilteredSubListTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\src\com\netappsid\observable\ObservableUnsafeFilteredSubList.java,360-Innovations_observable/observable/test/com/netappsid/observable/ObservableUnsafeFilteredSubListTest.java,360-Innovations_observable/observable/src/com/netappsid/observable/ObservableUnsafeFilteredSubList.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\undoredo\UndoRedoValueModelTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\undoredo\UndoRedoValueModel.java,360-Innovations_binding/binding/test/com/netappsid/undoredo/UndoRedoValueModelTest.java,360-Innovations_binding/binding/src/com/netappsid/undoredo/UndoRedoValueModel.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3cky_bkemu-android,123,D:\ryosuke-ku\data_set\Git_20161108\0123\3cky_bkemu-android\bkemu-android\tests\src\su\comp\bk\arch\memory\RandomAccessMemoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\3cky_bkemu-android\bkemu-android\src\su\comp\bk\arch\memory\RandomAccessMemory.java,3cky_bkemu-android/bkemu-android/tests/src/su/comp/bk/arch/memory/RandomAccessMemoryTest.java,3cky_bkemu-android/bkemu-android/src/su/comp/bk/arch/memory/RandomAccessMemory.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
360-Innovations_binding,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\test\com\netappsid\binding\beans\support\SwingIdentityPropertyChangeSupportTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_binding\binding\src\com\netappsid\binding\beans\support\SwingIdentityPropertyChangeSupport.java,360-Innovations_binding/binding/test/com/netappsid/binding/beans/support/SwingIdentityPropertyChangeSupportTest.java,360-Innovations_binding/binding/src/com/netappsid/binding/beans/support/SwingIdentityPropertyChangeSupport.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4thline_cling,123,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_cling\cling\support\src\test\java\example\mediarenderer\AVTransportTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\4thline_cling\cling\support\src\main\java\org\fourthline\cling\support\model\AVTransport.java,4thline_cling/cling/support/src/test/java/example/mediarenderer/AVTransportTest.java,4thline_cling/cling/support/src/main/java/org/fourthline/cling/support/model/AVTransport.java,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
360-Innovations_observable,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\test\com\netappsid\observable\ObservableCollectionsTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\src\com\netappsid\observable\ObservableCollections.java,360-Innovations_observable/observable/test/com/netappsid/observable/ObservableCollectionsTest.java,360-Innovations_observable/observable/src/com/netappsid/observable/ObservableCollections.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
236371_ewolf-webgui,123,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\test\il\technion\ewolf\server\jsonDataHandlers\NewsFeedFetcherTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\src\il\technion\ewolf\server\jsonDataHandlers\NewsFeedFetcher.java,236371_ewolf-webgui/ewolf-webgui/test/il/technion/ewolf/server/jsonDataHandlers/NewsFeedFetcherTest.java,236371_ewolf-webgui/ewolf-webgui/src/il/technion/ewolf/server/jsonDataHandlers/NewsFeedFetcher.java,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
360-Innovations_observable,123,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\test\com\netappsid\observable\internal\ListDifferenceTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\360-Innovations_observable\observable\src\com\netappsid\observable\ListDifference.java,360-Innovations_observable/observable/test/com/netappsid/observable/internal/ListDifferenceTest.java,360-Innovations_observable/observable/src/com/netappsid/observable/ListDifference.java,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
236371_ewolf-webgui,123,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\test\il\technion\ewolf\server\jsonDataHandlers\InboxFetcherTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\236371_ewolf-webgui\ewolf-webgui\src\il\technion\ewolf\server\jsonDataHandlers\InboxFetcher.java,236371_ewolf-webgui/ewolf-webgui/test/il/technion/ewolf/server/jsonDataHandlers/InboxFetcherTest.java,236371_ewolf-webgui/ewolf-webgui/src/il/technion/ewolf/server/jsonDataHandlers/InboxFetcher.java,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
58code_Gaea,123,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\client\java\client\test\com\bj58\spat\gaea\client\configuration\ServiceConfigTest.java,D:\ryosuke-ku\data_set\Git_20161108\0123\58code_Gaea\Gaea\client\java\client\src\com\bj58\spat\gaea\client\configuration\ServiceConfig.java,58code_Gaea/Gaea/client/java/client/test/com/bj58/spat/gaea/client/configuration/ServiceConfigTest.java,58code_Gaea/Gaea/client/java/client/src/com/bj58/spat/gaea/client/configuration/ServiceConfig.java,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
